"","traffic_volume","holiday","temp","rain_1h","snow_1h","clouds_all","weather_main","date_","hr"
"421",850,"None",266.75,0,0,90,"Snow",2016-01-22,0
"422",585,"None",266.65,0,0,90,"Snow",2016-01-22,2
"423",966,"None",266.22,0,0,90,"Snow",2016-01-22,4
"424",5538,"None",265.75,0,0,90,"Snow",2016-01-22,6
"425",5460,"None",265.55,0,0,90,"Snow",2016-01-22,8
"426",5460,"None",265.55,0,0,90,"Haze",2016-01-22,8
"427",4469,"None",265.76,0,0,90,"Snow",2016-01-22,10
"428",5346,"None",266.65,0,0,90,"Snow",2016-01-22,12
"429",5346,"None",266.65,0,0,90,"Haze",2016-01-22,12
"430",5529,"None",267.55,0,0,40,"Snow",2016-01-22,14
"431",6630,"None",268.22,0,0,90,"Clouds",2016-01-22,16
"432",4660,"None",267.16,0,0,90,"Clouds",2016-01-22,18
"433",2890,"None",264.37,0,0,40,"Clouds",2016-01-22,20
"434",2837,"None",262.29,0,0,90,"Mist",2016-01-22,22
"435",1894,"None",263.36,0,0,90,"Clouds",2016-01-22,23
"436",1313,"None",263.93,0,0,90,"Clouds",2016-01-23,0
"437",827,"None",264.55,0,0,90,"Clouds",2016-01-23,1
"438",440,"None",265.44,0,0,90,"Clouds",2016-01-23,3
"439",1173,"None",265.48,0,0,90,"Clouds",2016-01-23,5
"440",1508,"None",265.48,0,0,90,"Clouds",2016-01-23,7
"441",3330,"None",265.48,0,0,90,"Snow",2016-01-23,9
"442",3330,"None",265.48,0,0,90,"Haze",2016-01-23,9
"443",4385,"None",266.02,0,0,90,"Snow",2016-01-23,11
"444",4806,"None",266.72,0,0,90,"Clouds",2016-01-23,12
"445",4610,"None",267.65,0,0,75,"Clouds",2016-01-23,14
"446",4894,"None",267.55,0,0,75,"Haze",2016-01-23,16
"447",4253,"None",266.86,0,0,90,"Haze",2016-01-23,18
"448",2789,"None",266.93,0,0,90,"Haze",2016-01-23,20
"449",2789,"None",266.93,0,0,90,"Mist",2016-01-23,20
"450",3965,"None",267.41,0,0,90,"Mist",2016-01-23,22
"451",2034,"None",268.15,0,0,90,"Mist",2016-01-23,23
"452",1313,"None",268.41,0,0,90,"Mist",2016-01-24,0
"453",827,"None",268.93,0,0,90,"Mist",2016-01-24,1
"454",664,"None",269.15,0,0,90,"Mist",2016-01-24,2
"455",440,"None",269.35,0,0,90,"Mist",2016-01-24,3
"456",520,"None",269.72,0,0,90,"Mist",2016-01-24,5
"457",825,"None",269.69,0,0,90,"Mist",2016-01-24,6
"458",1895,"None",269.88,0,0,90,"Mist",2016-01-24,8
"459",1895,"None",269.88,0,0,90,"Snow",2016-01-24,8
"460",3093,"None",270.42,0,0,90,"Mist",2016-01-24,10
"461",3093,"None",270.42,0,0,90,"Snow",2016-01-24,10
"462",3590,"None",271.15,0,0,90,"Snow",2016-01-24,11
"463",3590,"None",271.15,0,0,90,"Mist",2016-01-24,11
"464",4166,"None",271.55,0,0,90,"Snow",2016-01-24,13
"465",4166,"None",271.55,0,0,90,"Mist",2016-01-24,13
"466",3865,"None",272.08,0,0,90,"Mist",2016-01-24,15
"467",3865,"None",272.08,0,0,90,"Snow",2016-01-24,15
"468",3865,"None",272.08,0,0,90,"Haze",2016-01-24,15
"469",4120,"None",272.15,0,0,90,"Haze",2016-01-24,17
"470",4120,"None",272.15,0,0,90,"Mist",2016-01-24,17
"471",2702,"None",272.01,0,0,90,"Haze",2016-01-24,19
"472",2702,"None",272.01,0,0,90,"Mist",2016-01-24,19
"473",2463,"None",271.79,0,0,90,"Mist",2016-01-24,21
"474",1035,"None",271.72,0,0,90,"Mist",2016-01-24,23
"475",461,"None",271.28,0,0,90,"Snow",2016-01-25,0
"476",461,"None",271.28,0,0,90,"Mist",2016-01-25,0
"477",260,"None",271.15,0,0,90,"Mist",2016-01-25,2
"478",322,"None",270.9,0,0,90,"Mist",2016-01-25,3
"479",5034,"None",270.72,0,0,90,"Mist",2016-01-25,6
"480",5511,"None",270.65,0,0,90,"Mist",2016-01-25,7
"481",5511,"None",270.65,0,0,90,"Fog",2016-01-25,7
"482",5511,"None",270.65,0,0,90,"Snow",2016-01-25,7
"483",4801,"None",270.72,0,0,90,"Mist",2016-01-25,9
"484",4801,"None",270.72,0,0,90,"Fog",2016-01-25,9
"485",4100,"None",270.86,0,0,90,"Mist",2016-01-25,10
"486",4100,"None",270.86,0,0,90,"Fog",2016-01-25,10
"487",4326,"None",271.22,0,0,90,"Mist",2016-01-25,12
"488",4326,"None",271.22,0,0,90,"Haze",2016-01-25,12
"489",4805,"None",271.22,0,0,90,"Mist",2016-01-25,14
"490",4805,"None",271.22,0,0,90,"Rain",2016-01-25,14
"491",6309,"None",272.08,0,0,90,"Mist",2016-01-25,16
"492",6309,"None",272.08,0,0,90,"Rain",2016-01-25,16
"493",6309,"None",272.08,0,0,90,"Snow",2016-01-25,16
"494",4332,"None",271.79,0,0,90,"Snow",2016-01-25,18
"495",4332,"None",271.79,0,0,90,"Mist",2016-01-25,18
"496",4332,"None",271.79,0,0,90,"Haze",2016-01-25,18
"497",2303,"None",271.79,0,0,90,"Snow",2016-01-25,20
"498",2303,"None",271.79,0,0,90,"Mist",2016-01-25,20
"499",2826,"None",271.48,0,0,90,"Snow",2016-01-25,22
"500",2826,"None",271.48,0,0,90,"Mist",2016-01-25,22
"501",1598,"None",270.72,0,0,90,"Snow",2016-01-25,23
"502",1598,"None",270.72,0,0,90,"Mist",2016-01-25,23
"503",314,"None",269.95,0,0,90,"Snow",2016-01-26,1
"504",279,"None",269.29,0,0,90,"Snow",2016-01-26,2
"505",326,"None",269.22,0,0,90,"Snow",2016-01-26,3
"506",2747,"None",269.08,0,0,90,"Clouds",2016-01-26,5
"507",5407,"None",268.84,0,0,90,"Snow",2016-01-26,7
"508",4915,"None",268.41,0,0,90,"Snow",2016-01-26,9
"509",4148,"None",269.28,0,0,90,"Snow",2016-01-26,11
"510",4148,"None",269.28,0,0,90,"Haze",2016-01-26,11
"511",4541,"None",270.41,0,0,90,"Clouds",2016-01-26,12
"512",5067,"None",270.79,0,0,90,"Snow",2016-01-26,14
"513",6600,"None",270.68,0,0,90,"Clouds",2016-01-26,16
"514",4439,"None",269.88,0,0,90,"Snow",2016-01-26,18
"515",3703,"None",269.35,0,0,90,"Snow",2016-01-26,20
"516",1745,"None",268.22,0,0,75,"Clouds",2016-01-26,22
"517",995,"None",265.73,0,0,1,"Clear",2016-01-26,23
"518",550,"None",263.73,0,0,1,"Clear",2016-01-27,0
"519",274,"None",261.23,0,0,1,"Clear",2016-01-27,2
"520",345,"None",261.43,0,0,1,"Clear",2016-01-27,3
"521",844,"None",261.85,0,0,1,"Mist",2016-01-27,4
"522",5876,"None",262.43,0,0,1,"Mist",2016-01-27,6
"523",6507,"None",264.22,0,0,40,"Mist",2016-01-27,7
"524",6312,"None",264.5,0,0,75,"Clouds",2016-01-27,8
"525",4355,"None",267.37,0,0,90,"Clouds",2016-01-27,10
"526",4706,"None",270.86,0,0,90,"Clouds",2016-01-27,12
"527",4805,"None",274.45,0,0,75,"Clouds",2016-01-27,13
"528",6649,"None",277,0,0,90,"Clouds",2016-01-27,16
"529",4689,"None",277.22,0,0,90,"Clouds",2016-01-27,18
"530",2726,"None",277.01,0,0,90,"Clouds",2016-01-27,20
"531",2481,"None",276.55,0,0,75,"Clouds",2016-01-27,21
"532",1684,"None",276.21,0,0,90,"Clouds",2016-01-27,22
"533",955,"None",276.15,0,0,90,"Clouds",2016-01-27,23
"534",544,"None",276.08,0,0,90,"Clouds",2016-01-28,0
"535",365,"None",275.86,0,0,90,"Clouds",2016-01-28,1
"536",347,"None",275.86,0,0,90,"Clouds",2016-01-28,3
"537",2729,"None",275.42,0,0,90,"Snow",2016-01-28,5
"538",2729,"None",275.42,0,0,90,"Rain",2016-01-28,5
"539",5713,"None",275.29,0,0,90,"Clouds",2016-01-28,6
"540",6583,"None",275.15,0,0,90,"Clouds",2016-01-28,7
"541",5815,"None",274.29,0,0,90,"Clouds",2016-01-28,8
"542",4488,"None",273.65,0,0,90,"Clouds",2016-01-28,10
"543",4644,"None",272.07,0,0,90,"Clouds",2016-01-28,11
"544",5033,"None",272.01,0,0,90,"Clouds",2016-01-28,12
"545",4955,"None",272.01,0,0,90,"Clouds",2016-01-28,13
"546",5834,"None",271.95,0,0,40,"Clouds",2016-01-28,15
"547",6180,"None",271.48,0,0,1,"Clear",2016-01-28,17
"548",3402,"None",268.94,0,0,1,"Clear",2016-01-28,19
"549",2900,"None",265.95,0,0,5,"Clear",2016-01-28,21
"550",2098,"None",263.89,0,0,1,"Clear",2016-01-28,22
"551",1273,"None",263.54,0,0,1,"Clear",2016-01-28,23
"552",649,"None",263.14,0,0,1,"Clear",2016-01-29,0
"553",416,"None",263.61,0,0,1,"Clear",2016-01-29,1
"554",286,"None",264.07,0,0,1,"Clear",2016-01-29,2
"555",384,"None",265.34,0,0,1,"Clear",2016-01-29,3
"556",792,"None",265.61,0,0,40,"Clouds",2016-01-29,4
"557",2569,"None",266.74,0,0,90,"Clouds",2016-01-29,5
"558",5473,"None",267.35,0,0,90,"Clouds",2016-01-29,6
"559",6425,"None",267.75,0,0,90,"Clouds",2016-01-29,7
"560",5591,"None",268.22,0,0,90,"Clouds",2016-01-29,8
"561",4809,"None",268.88,0,0,90,"Clouds",2016-01-29,9
"562",4439,"None",269.86,0,0,40,"Clouds",2016-01-29,10
"563",5040,"None",270.79,0,0,75,"Clouds",2016-01-29,11
"564",5428,"None",272,0,0,1,"Clear",2016-01-29,12
"565",5223,"None",272.88,0,0,75,"Clouds",2016-01-29,13
"566",6042,"None",273.08,0,0,90,"Clouds",2016-01-29,15
"567",6536,"None",273,0,0,90,"Clouds",2016-01-29,16
"568",6047,"None",273,0,0,90,"Clouds",2016-01-29,17
"569",3653,"None",273.08,0,0,90,"Clouds",2016-01-29,19
"570",2834,"None",273.48,0,0,90,"Rain",2016-01-29,21
"571",2834,"None",273.48,0,0,90,"Snow",2016-01-29,21
"572",2518,"None",273.68,0,0,90,"Mist",2016-01-29,22
"573",2518,"None",273.68,0,0,90,"Snow",2016-01-29,22
"574",1622,"None",273.81,0,0,75,"Clouds",2016-01-29,23
"575",1267,"None",273.51,0,0,1,"Clear",2016-01-30,0
"576",850,"None",272.82,0,0,1,"Mist",2016-01-30,1
"577",664,"None",272.58,0,0,1,"Mist",2016-01-30,2
"578",469,"None",272.62,0,0,1,"Mist",2016-01-30,3
"579",408,"None",273.29,0,0,1,"Clear",2016-01-30,4
"580",1606,"None",272.38,0,0,1,"Clear",2016-01-30,7
"581",4379,"None",273.58,0,0,1,"Clear",2016-01-30,10
"582",4866,"None",277.72,0,0,75,"Clouds",2016-01-30,13
"583",5051,"None",277.41,0,0,90,"Rain",2016-01-30,15
"584",5051,"None",277.41,0,0,90,"Drizzle",2016-01-30,15
"585",5145,"None",275.94,0,0,40,"Clouds",2016-01-30,18
"586",3045,"None",275.28,0,0,75,"Clouds",2016-01-30,21
"587",1267,"None",274.95,0,0,40,"Clouds",2016-01-31,0
"588",642,"None",274.36,0,0,1,"Clear",2016-01-31,2
"589",401,"None",273.8,0,0,1,"Clear",2016-01-31,4
"590",516,"None",273.08,0,0,1,"Mist",2016-01-31,5
"591",858,"None",273.01,0,0,1,"Fog",2016-01-31,6
"592",1198,"None",271.7,0,0,1,"Mist",2016-01-31,7
"593",1198,"None",271.7,0,0,1,"Fog",2016-01-31,7
"594",2231,"None",271.51,0,0,1,"Mist",2016-01-31,8
"595",2231,"None",271.51,0,0,1,"Fog",2016-01-31,8
"596",3476,"None",273.3,0,0,1,"Clear",2016-01-31,10
"597",3684,"None",275.65,0,0,75,"Clouds",2016-01-31,11
"598",4794,"None",276.21,0,0,1,"Clear",2016-01-31,13
"599",4929,"None",276.81,0,0,40,"Clouds",2016-01-31,15
"600",4917,"None",277.08,0,0,1,"Clear",2016-01-31,16
"601",3067,"None",274.35,0,0,5,"Clear",2016-01-31,19
"602",2020,"None",273.29,0,0,5,"Clear",2016-01-31,21
"603",1450,"None",272.37,0,0,1,"Clear",2016-01-31,22
"604",540,"None",271.08,0,0,1,"Clear",2016-02-01,0
"605",312,"None",270.51,0,0,1,"Mist",2016-02-01,1
"606",340,"None",269.51,0,0,1,"Mist",2016-02-01,3
"607",2862,"None",268.94,0,0,90,"Mist",2016-02-01,5
"608",2862,"None",268.94,0,0,90,"Fog",2016-02-01,5
"609",6323,"None",267.48,0,0,75,"Mist",2016-02-01,7
"610",6323,"None",267.48,0,0,75,"Fog",2016-02-01,7
"611",5128,"None",268.28,0,0,75,"Mist",2016-02-01,9
"612",5128,"None",268.28,0,0,75,"Snow",2016-02-01,9
"613",5128,"None",268.28,0,0,75,"Fog",2016-02-01,9
"614",4584,"None",270.94,0,0,75,"Mist",2016-02-01,11
"615",4584,"None",270.94,0,0,75,"Fog",2016-02-01,11
"616",4739,"None",272.69,0,0,90,"Mist",2016-02-01,12
"617",4739,"None",272.69,0,0,90,"Fog",2016-02-01,12
"618",4756,"None",272.73,0,0,90,"Mist",2016-02-01,13
"619",5642,"None",272.49,0,0,75,"Mist",2016-02-01,15
"620",5642,"None",272.49,0,0,75,"Haze",2016-02-01,15
"621",6071,"None",272.28,0,0,90,"Mist",2016-02-01,17
"622",6071,"None",272.28,0,0,90,"Haze",2016-02-01,17
"623",4412,"None",272.08,0,0,90,"Haze",2016-02-01,18
"624",4412,"None",272.08,0,0,90,"Mist",2016-02-01,18
"625",3096,"None",272.02,0,0,90,"Haze",2016-02-01,19
"626",3096,"None",272.02,0,0,90,"Mist",2016-02-01,19
"627",2174,"None",271.65,0,0,90,"Haze",2016-02-01,21
"628",2174,"None",271.65,0,0,90,"Mist",2016-02-01,21
"629",1569,"None",270.79,0,0,90,"Mist",2016-02-01,22
"630",580,"None",270.8,0,0,90,"Haze",2016-02-02,0
"631",580,"None",270.8,0,0,90,"Mist",2016-02-02,0
"632",315,"None",271.08,0,0,90,"Mist",2016-02-02,1
"633",355,"None",271.08,0,0,40,"Mist",2016-02-02,3
"634",881,"None",270.94,0,0,90,"Clouds",2016-02-02,4
"635",2827,"None",270.65,0,0,90,"Clouds",2016-02-02,5
"636",5687,"None",270.21,0,0,90,"Clouds",2016-02-02,6
"637",6622,"None",270.72,0,0,75,"Clouds",2016-02-02,7
"638",5526,"None",270.61,0,0,90,"Clouds",2016-02-02,8
"639",5097,"None",271.22,0,0,40,"Clouds",2016-02-02,9
"640",4282,"None",271.55,0,0,75,"Clouds",2016-02-02,10
"641",4093,"None",271.94,0,0,90,"Snow",2016-02-02,12
"642",4142,"None",271.8,0,0,90,"Snow",2016-02-02,13
"643",4142,"None",271.8,0,0,90,"Fog",2016-02-02,13
"644",3798,"None",271.72,0,0,90,"Snow",2016-02-02,14
"645",3798,"None",271.72,0,0,90,"Fog",2016-02-02,14
"646",3342,"None",271.75,0,0,90,"Snow",2016-02-02,15
"647",3342,"None",271.75,0,0,90,"Fog",2016-02-02,15
"648",2118,"None",271.65,0,0,90,"Snow",2016-02-02,17
"649",2118,"None",271.65,0,0,90,"Fog",2016-02-02,17
"650",1242,"None",270.8,0,0,90,"Snow",2016-02-02,19
"651",1242,"None",270.8,0,0,90,"Mist",2016-02-02,19
"652",918,"None",270.15,0,0,90,"Snow",2016-02-02,21
"653",918,"None",270.15,0,0,90,"Mist",2016-02-02,21
"654",918,"None",270.15,0,0,90,"Fog",2016-02-02,21
"655",707,"None",269.87,0,0,90,"Snow",2016-02-02,22
"656",707,"None",269.87,0,0,90,"Mist",2016-02-02,22
"657",572,"None",269.42,0,0,90,"Snow",2016-02-02,23
"658",572,"None",269.42,0,0,90,"Mist",2016-02-02,23
"659",356,"None",269.29,0,0,90,"Snow",2016-02-03,0
"660",356,"None",269.29,0,0,90,"Mist",2016-02-03,0
"661",217,"None",267.94,0,0,90,"Snow",2016-02-03,1
"662",217,"None",267.94,0,0,90,"Mist",2016-02-03,1
"663",338,"None",267.61,0,0,90,"Snow",2016-02-03,3
"664",338,"None",267.61,0,0,90,"Mist",2016-02-03,3
"665",899,"None",266.68,0,0,90,"Snow",2016-02-03,4
"666",899,"None",266.68,0,0,90,"Mist",2016-02-03,4
"667",2402,"None",266.48,0,0,75,"Snow",2016-02-03,5
"668",2402,"None",266.48,0,0,75,"Mist",2016-02-03,5
"669",4155,"None",266,0,0,90,"Snow",2016-02-03,6
"670",4172,"None",265.23,0,0,90,"Snow",2016-02-03,8
"671",4172,"None",265.23,0,0,90,"Mist",2016-02-03,8
"672",3853,"None",265.22,0,0,40,"Snow",2016-02-03,9
"673",3853,"None",265.22,0,0,40,"Mist",2016-02-03,9
"674",3679,"None",265.51,0,0,1,"Snow",2016-02-03,10
"675",3571,"None",266.58,0,0,40,"Haze",2016-02-03,11
"676",3571,"None",266.58,0,0,40,"Snow",2016-02-03,11
"677",3889,"None",266.81,0,0,40,"Snow",2016-02-03,12
"678",4675,"None",267.61,0,0,40,"Haze",2016-02-03,14
"679",5814,"None",267.63,0,0,1,"Haze",2016-02-03,16
"680",4316,"None",265.88,0,0,1,"Clear",2016-02-03,18
"681",3056,"None",263.72,0,0,1,"Clear",2016-02-03,19
"682",2302,"None",260.82,0,0,1,"Clear",2016-02-03,21
"683",1545,"None",260.01,0,0,1,"Clear",2016-02-03,22
"684",1001,"None",259.58,0,0,1,"Clear",2016-02-03,23
"685",565,"None",259.01,0,0,75,"Clouds",2016-02-04,0
"686",358,"None",259.28,0,0,1,"Snow",2016-02-04,1
"687",300,"None",259.34,0,0,75,"Snow",2016-02-04,2
"688",342,"None",260.57,0,0,75,"Snow",2016-02-04,3
"689",905,"None",260.93,0,0,90,"Snow",2016-02-04,4
"690",905,"None",260.93,0,0,90,"Mist",2016-02-04,4
"691",2766,"None",261.28,0,0,90,"Clouds",2016-02-04,5
"692",5525,"None",261.58,0,0,90,"Clouds",2016-02-04,6
"693",6158,"None",261.75,0,0,90,"Snow",2016-02-04,7
"694",6158,"None",261.75,0,0,90,"Mist",2016-02-04,7
"695",5383,"None",262.88,0,0,90,"Snow",2016-02-04,8
"696",5383,"None",262.88,0,0,90,"Mist",2016-02-04,8
"697",4392,"None",265.79,0,0,90,"Snow",2016-02-04,10
"698",4422,"None",267.79,0,0,90,"Snow",2016-02-04,12
"699",4422,"None",267.79,0,0,90,"Haze",2016-02-04,12
"700",5252,"None",269.21,0,0,90,"Mist",2016-02-04,14
"701",5252,"None",269.21,0,0,90,"Snow",2016-02-04,14
"702",5643,"None",269.68,0,0,90,"Snow",2016-02-04,15
"703",4557,"None",268.82,0,0,40,"Clouds",2016-02-04,18
"704",2981,"None",265.37,0,0,1,"Mist",2016-02-04,20
"705",2777,"None",262.94,0,0,1,"Mist",2016-02-04,21
"706",1166,"None",260.8,0,0,1,"Clear",2016-02-04,23
"707",657,"None",259.29,0,0,1,"Clear",2016-02-05,0
"708",360,"None",258.29,0,0,1,"Clear",2016-02-05,1
"709",325,"None",257.16,0,0,1,"Clear",2016-02-05,2
"710",323,"None",256.46,0,0,1,"Haze",2016-02-05,3
"711",323,"None",256.46,0,0,1,"Mist",2016-02-05,3
"712",323,"None",256.46,0,0,1,"Snow",2016-02-05,3
"713",787,"None",256.35,0,0,20,"Haze",2016-02-05,4
"714",5180,"None",256.56,0,0,1,"Fog",2016-02-05,6
"715",5180,"None",256.56,0,0,1,"Haze",2016-02-05,6
"716",6390,"None",256.94,0,0,75,"Mist",2016-02-05,7
"717",6390,"None",256.94,0,0,75,"Haze",2016-02-05,7
"718",5716,"None",257.51,0,0,75,"Mist",2016-02-05,8
"719",5716,"None",257.51,0,0,75,"Haze",2016-02-05,8
"720",5039,"None",260.5,0,0,90,"Mist",2016-02-05,9
"721",4538,"None",263.28,0,0,75,"Mist",2016-02-05,10
"722",4990,"None",265.64,0,0,90,"Clouds",2016-02-05,11
"723",5304,"None",267.41,0,0,40,"Clouds",2016-02-05,12
"724",5282,"None",269.72,0,0,75,"Clouds",2016-02-05,13
"725",5662,"None",270.28,0,0,90,"Clouds",2016-02-05,14
"726",6005,"None",270.61,0,0,90,"Clouds",2016-02-05,15
"727",6824,"None",270.08,0,0,90,"Snow",2016-02-05,16
"728",6303,"None",270.08,0,0,90,"Snow",2016-02-05,17
"729",6303,"None",270.08,0,0,90,"Haze",2016-02-05,17
"730",4688,"None",269.94,0,0,90,"Snow",2016-02-05,18
"731",4688,"None",269.94,0,0,90,"Haze",2016-02-05,18
"732",3724,"None",269.51,0,0,90,"Snow",2016-02-05,19
"733",2997,"None",269.28,0,0,90,"Snow",2016-02-05,20
"734",3139,"None",269.42,0,0,90,"Clouds",2016-02-05,21
"735",2920,"None",269.72,0,0,40,"Clouds",2016-02-05,22
"736",1713,"None",269.48,0,0,40,"Haze",2016-02-05,23
"737",1713,"None",269.48,0,0,40,"Mist",2016-02-05,23
"738",1254,"None",269.65,0,0,75,"Haze",2016-02-06,0
"739",1254,"None",269.65,0,0,75,"Mist",2016-02-06,0
"740",770,"None",270,0,0,90,"Haze",2016-02-06,1
"741",770,"None",270,0,0,90,"Mist",2016-02-06,1
"742",704,"None",270.02,0,0,90,"Mist",2016-02-06,2
"743",704,"None",270.02,0,0,90,"Haze",2016-02-06,2
"744",469,"None",269.82,0,0,90,"Clouds",2016-02-06,3
"745",408,"None",269.51,0,0,90,"Clouds",2016-02-06,4
"746",912,"None",269.55,0,0,90,"Clouds",2016-02-06,5
"747",1247,"None",269.49,0,0,75,"Clouds",2016-02-06,6
"748",1606,"None",269.55,0,0,90,"Mist",2016-02-06,7
"749",2704,"None",269.68,0,0,40,"Mist",2016-02-06,8
"750",2830,"None",270.29,0,0,40,"Mist",2016-02-06,9
"751",2830,"None",270.29,0,0,40,"Snow",2016-02-06,9
"752",3479,"None",271.08,0,0,75,"Haze",2016-02-06,10
"753",3801,"None",271.93,0,0,1,"Clear",2016-02-06,11
"754",4308,"None",273.35,0,0,1,"Clear",2016-02-06,12
"755",4548,"None",274.41,0,0,75,"Clouds",2016-02-06,13
"756",4397,"None",274.61,0,0,40,"Clouds",2016-02-06,14
"757",5533,"None",274.81,0,0,90,"Clouds",2016-02-06,15
"758",5274,"None",274.55,0,0,90,"Clouds",2016-02-06,16
"759",4933,"None",274.35,0,0,75,"Clouds",2016-02-06,17
"760",4434,"None",274.41,0,0,90,"Clouds",2016-02-06,18
"761",3996,"None",274.48,0,0,90,"Rain",2016-02-06,19
"762",3996,"None",274.48,0,0,90,"Drizzle",2016-02-06,19
"763",3047,"None",274.29,0,0,90,"Rain",2016-02-06,20
"764",3047,"None",274.29,0,0,90,"Drizzle",2016-02-06,20
"765",3047,"None",274.29,0,0,90,"Snow",2016-02-06,20
"766",3034,"None",274.61,0,0,75,"Rain",2016-02-06,21
"767",3615,"None",274.48,0,0,40,"Clouds",2016-02-06,22
"768",2239,"None",274.55,0,0,90,"Clouds",2016-02-06,23
"769",1254,"None",274.48,0,0,1,"Clear",2016-02-07,0
"770",770,"None",273.88,0,0,90,"Rain",2016-02-07,1
"771",770,"None",273.88,0,0,90,"Drizzle",2016-02-07,1
"772",704,"None",273.86,0,0,40,"Snow",2016-02-07,2
"773",407,"None",273.22,0,0,1,"Rain",2016-02-07,3
"774",401,"None",273.5,0,0,40,"Clouds",2016-02-07,4
"775",516,"None",274.07,0,0,75,"Clouds",2016-02-07,5
"776",858,"None",275.22,0,0,90,"Clouds",2016-02-07,6
"777",1198,"None",275.93,0,0,75,"Clouds",2016-02-07,7
"778",2063,"None",276.21,0,0,75,"Clouds",2016-02-07,8
"779",2830,"None",276.26,0,0,1,"Clear",2016-02-07,9
"780",3479,"None",276.86,0,0,1,"Clear",2016-02-07,10
"781",3801,"None",277.15,0,0,75,"Clouds",2016-02-07,11
"782",4308,"None",277.29,0,0,90,"Clouds",2016-02-07,12
"783",4548,"None",276.94,0,0,90,"Clouds",2016-02-07,13
"784",4397,"None",276.79,0,0,90,"Drizzle",2016-02-07,14
"785",4344,"None",276.51,0,0,90,"Drizzle",2016-02-07,15
"786",4466,"None",275.35,0,0,90,"Snow",2016-02-07,16
"787",4466,"None",275.35,0,0,90,"Rain",2016-02-07,16
"788",3386,"None",274.51,0,0,90,"Snow",2016-02-07,17
"789",3386,"None",274.51,0,0,90,"Haze",2016-02-07,17
"790",2195,"None",271.16,0,0,90,"Snow",2016-02-07,18
"791",2195,"None",271.16,0,0,90,"Mist",2016-02-07,18
"792",1618,"None",269.29,0,0,90,"Snow",2016-02-07,19
"793",1618,"None",269.29,0,0,90,"Mist",2016-02-07,19
"794",1744,"None",268.22,0,0,90,"Snow",2016-02-07,20
"795",1744,"None",268.22,0,0,90,"Haze",2016-02-07,20
"796",2237,"None",266.15,0,0,90,"Snow",2016-02-07,21
"797",2257,"None",265.62,0,0,90,"Snow",2016-02-07,22
"798",930,"None",265.02,0,0,90,"Snow",2016-02-07,23
"799",444,"None",264.48,0,0,90,"Snow",2016-02-08,0
"800",295,"None",264.22,0,0,90,"Snow",2016-02-08,1
"801",231,"None",264.15,0,0,90,"Snow",2016-02-08,2
"802",315,"None",263.62,0,0,90,"Snow",2016-02-08,3
"803",831,"None",263.28,0,0,90,"Snow",2016-02-08,4
"804",831,"None",263.28,0,0,90,"Haze",2016-02-08,4
"805",2665,"None",262.42,0,0,90,"Snow",2016-02-08,5
"806",2665,"None",262.42,0,0,90,"Mist",2016-02-08,5
"807",5385,"None",262.15,0,0,90,"Snow",2016-02-08,6
"808",6377,"None",262.08,0,0,90,"Snow",2016-02-08,7
"809",6377,"None",262.08,0,0,90,"Haze",2016-02-08,7
"810",5471,"None",261.87,0,0,90,"Snow",2016-02-08,8
"811",4724,"None",261.79,0,0,90,"Snow",2016-02-08,9
"812",4724,"None",261.79,0,0,90,"Haze",2016-02-08,9
"813",3996,"None",262.36,0,0,90,"Haze",2016-02-08,10
"814",3996,"None",262.36,0,0,90,"Snow",2016-02-08,10
"815",4229,"None",262.65,0,0,90,"Haze",2016-02-08,11
"816",4462,"None",263.65,0,0,90,"Snow",2016-02-08,12
"817",4462,"None",263.65,0,0,90,"Haze",2016-02-08,12
"818",4494,"None",264.15,0,0,90,"Haze",2016-02-08,13
"819",4924,"None",264.15,0,0,90,"Snow",2016-02-08,14
"820",5406,"None",264.55,0,0,90,"Snow",2016-02-08,15
"821",6301,"None",264.41,0,0,90,"Snow",2016-02-08,16
"822",6301,"None",264.41,0,0,90,"Haze",2016-02-08,16
"823",6185,"None",264.15,0,0,90,"Snow",2016-02-08,17
"824",6185,"None",264.15,0,0,90,"Haze",2016-02-08,17
"825",4544,"None",264.15,0,0,90,"Snow",2016-02-08,18
"826",2850,"None",263.48,0,0,90,"Snow",2016-02-08,19
"827",2496,"None",263.15,0,0,90,"Snow",2016-02-08,20
"828",2145,"None",262.81,0,0,90,"Snow",2016-02-08,21
"829",1638,"None",262.21,0,0,90,"Snow",2016-02-08,22
"830",1407,"None",262.02,0,0,90,"Snow",2016-02-08,23
"831",713,"None",261.75,0,0,90,"Snow",2016-02-09,0
"832",425,"None",261.5,0,0,90,"Snow",2016-02-09,1
"833",430,"None",260.82,0,0,90,"Snow",2016-02-09,2
"834",555,"None",259.94,0,0,40,"Clouds",2016-02-09,3
"835",1072,"None",259.68,0,0,1,"Clear",2016-02-09,4
"836",2847,"None",259.15,0,0,1,"Clear",2016-02-09,5
"837",5691,"None",259.01,0,0,1,"Clear",2016-02-09,6
"838",6778,"None",258.22,0,0,1,"Clear",2016-02-09,7
"839",5947,"None",258.21,0,0,1,"Clear",2016-02-09,8
"840",5151,"None",259.65,0,0,1,"Clear",2016-02-09,9
"841",4253,"None",260.48,0,0,1,"Clear",2016-02-09,10
"842",4514,"None",261.86,0,0,1,"Clear",2016-02-09,11
"843",4768,"None",262.68,0,0,5,"Clear",2016-02-09,12
